"","X1","X2","MeanDecreaseAccuracy","MeanDecreaseGini"
"Clostridiales.Family.XVII..Incertae.Sedis",-1.41449648996668,0.694255607893397,-0.608469816823956,0.00842830354223344
"Thermoanaerobacterales.Family.IV..Incertae.Sedis",0.849654207453879,1.08398767269017,0.981030933376155,0.0143026802444874
"Natranaerobiaceae",0.117444205895061,-0.765474060368338,-0.783741880853146,0.0104515295500403
"Tsukamurellaceae",-1.94719991908378,-1.69320124327604,-2.37637302053444,0.0198666204700404
"Nakamurellaceae",0.641105868509784,0.464312237847165,0.648674241021648,0.0256594688545448
"Rubrobacteraceae",1.44337363016737,-0.293053868219469,0.375284294970723,0.0253826509622419
"Coprothermobacteraceae",-0.483115066457148,-1.0001000150025,-0.752822111106144,0.00591851027553341
"Fibrobacteraceae",1.44104436854379,-1.66712982262021,0.721288498974122,0.0159265983951203
"Ferroplasmaceae",1.1630484771456,-1.70916391507922,-0.277578160115693,0.0349589636711143
"Immundisolibacteraceae",2.79704988411298,0.492830551950363,2.13227924052974,0.0425861456731241
"Salinisphaeraceae",0.606197705809198,-1.48678485587861,-0.84744688497721,0.0306742237945068
"Thiobacillaceae",-1.71841859868114,-1.39083971796276,-1.87138985519529,0.00449258731700737
"Vulgatibacteraceae",2.55935013032352,-0.0439027775288362,1.96313513033034,0.0161493789153515
"Bradymonadaceae",0.992200436859439,-0.952043626528987,0.003517635632313,0.0412203378771358
"Promicromonosporaceae",2.67352815416879,-2.38274344002994,0.585141470635867,0.0617996676452108
"Cellulomonadaceae",1.75722577410056,0.121221004349176,1.39384238985528,0.0323451188584881
"Glycomycetaceae",2.17524241191912,2.1221769304069,2.73573410573616,0.0232964942209095
"Limnochordaceae",0.330664634192849,-1.17651500628894,-0.982460861271641,0.0204748076559507
"Gemmataceae",1.49637182717749,-1.19279800869491,0.0940762055895396,0.0614007483260475
"Phycisphaeraceae",1.695038183898,-2.26737984243098,-0.792346894000854,0.0338120815150957
"Idiomarinaceae",-0.920972434987227,-1.09092871823814,-1.52231694870293,0.0387874825845755
"Holosporaceae",-1.0001000150025,0,-1.0001000150025,0.00939413286313518
"Candidatus.Desulfofervidaceae",0.144651071574142,-0.731214723364613,-0.443395865050561,0.0143042753965595
"Candidatus.Midichloriaceae",1.68475979365745,0.0743294556907255,1.1436541147916,0.00605077377608697
"Woeseiaceae",1.10637795229048,1.34330215507315,1.65659014839004,0.0140769840436153
"Desulfarculaceae",1.14018958663284,-1.28114358059936,-0.0136866989911613,0.0204492492130303
"Thermomonosporaceae",0.812063320828331,-2.67903473634965,-1.25234189379849,0.0306334548149523
"Archaeoglobaceae",-0.722426746536645,-0.302314576416735,-0.729027445664698,0.0577789979532522
"Syntrophomonadaceae",0.655821300490899,0.34742018538708,0.73154678853257,0.0226652033981411
"Thermofilaceae",-0.443531257066824,-1.05272922317966,-0.930594756889578,0.0185651478699929
"Nitrososphaeraceae",0.244486298133145,-0.25734947927626,0.0724421821417762,0.0210806629234903
"Acidothermaceae",-1.68069610378736,-0.218218929376225,-1.06786036150475,0.00742621668966498
"Acidimicrobiaceae",-0.271958750691049,-0.678911708713353,-0.812808726487629,0.0211322415564236
"Merismopediaceae",1.09995373291051,-0.0859219645701046,0.725295450473281,0.0438973808659386
"Pseudanabaenaceae",-0.957142727319087,-1.17021024323429,-1.44108606286467,0.0118290728191969
"Wenzhouxiangellaceae",-1.38297221597064,-0.891181749768741,-1.22893703221658,0.0214597253927189
"Bacteriovoracaceae",-0.992482808350313,-0.759308883616577,-1.29190717763132,0.0203490921043332
"Gomontiellaceae",-1.44513292421468,0.117567953784863,-0.728187051095048,0.0232085074749244
"Gloeomargaritaceae",1.93851469330322,0.0667116657386534,1.30888890531512,0.0175611032809241
"Odoribacteraceae",0,1.0001000150025,1.0001000150025,0.00604559316478081
"Methylacidiphilaceae",0,0,0,0.00411554309131728
"Acidilobaceae",-1.97335510089614,-1.97866619634917,-2.1140038825962,0.0110812952147717
"Parvularculaceae",0.301532194584475,0.353179412041597,0.72458698961387,0.0102930488049309
"Sinobacteraceae",-1.38165430662895,-1.35636725026303,-1.68722979119193,0.0112816949732848
"Sanguibacteraceae",-1.00343561974407,-1.36863979591961,-1.72590317839743,0.01998831053915
"Heliobacteriaceae",-1.0001000150025,-0.785035439859902,-0.845549349412377,0.00576343148714673
"Coleofasciculaceae",-1.0001000150025,1.0001000150025,0,0.00400749284277888
"Elusimicrobiaceae",-1.40747382474894,-1.11746115166798,-1.29371968833108,0.00901672785170655
"Hahellaceae",-0.702664853210932,-1.40747382474894,-1.2098104889706,0.00768983334381858
"Cardiobacteriaceae",-0.734013611384838,-1.41117206928946,-1.39798224876983,0.00715467303229032
"Methanocorpusculaceae",1.0001000150025,-1.73088015484011,-0.915463068244784,0.00785748355378668
"Amoebophilaceae",-1.47775329989943,-0.0565233599530064,-1.1619234950145,0.00601292405855294
"Akkermansiaceae",-1.0001000150025,-0.212317223240499,-0.456953470662814,0.00616464432390869
